01/11/1971,-999,0,100
01/12/1971,-999,0,100
01/01/1972,-999,0,100
01/02/1972,-999,0,100
01/03/1972,-999,0,100
01/04/1972,-999,0,100
01/05/1972,-999,0,100
01/06/1972,-999,0,100
01/07/1972,-999,0,100
01/08/1972,-999,0,100
01/09/1972,-999,0,100
01/10/1972,-999,0,100
01/11/1972,-999,0,100
01/12/1972,-999,0,100
01/01/1973,-999,0,100
01/02/1973,-999,1.551,100
01/03/1973,-999,1.556,100
01/04/1973,-999,0.201,100
01/05/1973,-999,0.026,100
01/06/1973,-999,0.012,100
01/07/1973,-999,0.002,100
01/08/1973,-999,0,100
01/09/1973,-999,0,100
01/10/1973,-999,0,100
01/11/1973,-999,0,100
01/12/1973,-999,0,100
01/01/1974,-999,0.933,100
01/02/1974,-999,0.062,100
01/03/1974,-999,0.16,100
01/04/1974,-999,0.013,100
01/05/1974,-999,0,100
01/06/1974,-999,0,100
01/07/1974,-999,0,100
01/08/1974,-999,0,100
01/09/1974,-999,0,100
01/10/1974,-999,0,100
01/11/1974,-999,0,100
01/12/1974,-999,0,100
01/01/1975,-999,0,100
01/02/1975,-999,0,100
01/03/1975,-999,0,100
01/04/1975,-999,0,100
01/05/1975,-999,0,100
01/06/1975,-999,0,100
01/07/1975,-999,0,100
01/08/1975,-999,0,100
01/09/1975,-999,0,100
01/10/1975,-999,0,100
01/11/1975,-999,0,100
01/12/1975,-999,0,100
01/01/1976,-999,0,100
01/02/1976,-999,0,100
01/03/1976,-999,0,100
01/04/1976,-999,0,100
01/05/1976,-999,0,100
01/06/1976,-999,0,100
01/07/1976,-999,0,100
01/08/1976,-999,0,100
01/09/1976,-999,0,100
01/10/1976,-999,0,100
01/11/1976,-999,0,100
01/12/1976,-999,0,100
01/01/1977,-999,0,100
01/02/1977,-999,0,100
01/03/1977,-999,0,100
01/04/1977,-999,0,100
01/05/1977,-999,0,100
01/06/1977,-999,0,100
01/07/1977,-999,0,100
01/08/1977,-999,0,100
01/09/1977,-999,0,100
01/10/1977,-999,0,100
01/11/1977,-999,0,100
01/12/1977,-999,0,100
01/01/1978,-999,21.204,100
01/02/1978,-999,21.079,100
01/03/1978,-999,30.317,100
01/04/1978,-999,1.261,100
01/05/1978,-999,0.467,100
01/06/1978,-999,0.127,100
01/07/1978,-999,0,100
01/08/1978,-999,0,100
01/09/1978,-999,0,100
01/10/1978,-999,0,100
01/11/1978,-999,0,100
01/12/1978,-999,0.766,100
01/01/1979,-999,6.854,100
01/02/1979,-999,7.305,100
01/03/1979,-999,4.848,100
01/04/1979,-999,3.016,100
01/05/1979,-999,0.803,100
01/06/1979,-999,0.342,100
01/07/1979,-999,0.089,100
01/08/1979,-999,0,100
01/09/1979,-999,0,100
01/10/1979,-999,0,100
01/11/1979,-999,0,100
01/12/1979,-999,0,100
01/01/1980,-999,11.855,100
01/02/1980,-999,63.675,100
01/03/1980,-999,17.127,100
01/04/1980,-999,4.347,100
01/05/1980,-999,1.493,100
01/06/1980,-999,0.058,100
01/07/1980,-999,0.048,100
01/08/1980,-999,0.023,100
01/09/1980,-999,0.019,100
01/10/1980,-999,0.341,100
01/11/1980,-999,0.34,100
01/12/1980,-999,0.743,100
01/01/1981,-999,0.62,100
01/02/1981,-999,0.824,100
01/03/1981,-999,1.43,100
01/04/1981,-999,0.625,100
01/05/1981,-999,0.385,100
01/06/1981,-999,0.092,100
01/07/1981,-999,0,100
01/08/1981,-999,0,100
01/09/1981,-999,0,100
01/10/1981,-999,0,100
01/11/1981,-999,0.097,100
01/12/1981,-999,0.266,100
01/01/1982,-999,2.343,100
01/02/1982,-999,1.74,100
01/03/1982,-999,6.054,100
01/04/1982,-999,2.123,100
01/05/1982,-999,0.597,100
01/06/1982,-999,0.34,100
01/07/1982,-999,0.171,100
01/08/1982,-999,0,100
01/09/1982,-999,0,100
01/10/1982,-999,0.063,100
01/11/1982,-999,1.389,100
01/12/1982,-999,1.727,100
01/01/1983,-999,2.835,100
01/02/1983,-999,6.113,100
01/03/1983,-999,22.574,100
01/04/1983,-999,5.707,100
01/05/1983,-999,2.522,100
01/06/1983,-999,0.843,100
01/07/1983,-999,0.274,100
01/08/1983,-999,0.894,100
01/09/1983,-999,0.119,100
01/10/1983,-999,1.113,100
01/11/1983,-999,1.755,100
01/12/1983,-999,3.498,100
01/01/1984,-999,0.993,100
01/02/1984,-999,0.604,100
01/03/1984,-999,0.342,100
01/04/1984,-999,0.118,100
01/05/1984,-999,0.045,100
01/06/1984,-999,0,100
01/07/1984,-999,0,100
01/08/1984,-999,0,100
01/09/1984,-999,0,100
01/10/1984,-999,0,100
01/11/1984,-999,0,100
01/12/1984,-999,1.819,100
01/01/1985,-999,0.679,100
01/02/1985,-999,1.15,100
01/03/1985,-999,0.663,100
01/04/1985,-999,0.41,100
01/05/1985,-999,0.18,100
01/06/1985,-999,0,100
01/07/1985,-999,0,100
01/08/1985,-999,0,100
01/09/1985,-999,0,100
01/10/1985,-999,0,100
01/11/1985,-999,1.059,100
01/12/1985,-999,0.577,100
01/01/1986,-999,0.151,100
01/02/1986,-999,2.668,100
01/03/1986,-999,5.201,100
01/04/1986,-999,0.914,100
01/05/1986,-999,0.333,100
01/06/1986,-999,0.312,100
01/07/1986,-999,0.027,100
01/08/1986,-999,0,100
01/09/1986,-999,0.141,100
01/10/1986,-999,0.185,100
01/11/1986,-999,0.483,100
01/12/1986,-999,0.493,100
01/01/1987,-999,0.706,100
01/02/1987,-999,0.517,100
01/03/1987,-999,0.109,100
01/04/1987,-999,0.121,100
01/05/1987,-999,0.053,100
01/06/1987,-999,0.003,100
01/07/1987,-999,0,100
01/08/1987,-999,0,100
01/09/1987,-999,0,100
01/10/1987,-999,0.139,100
01/11/1987,-999,0.986,100
01/12/1987,-999,1.005,100
01/01/1988,-999,1.203,100
01/02/1988,-999,0.438,100
01/03/1988,-999,0.305,100
01/04/1988,-999,0.305,100
01/05/1988,-999,0.202,100
01/06/1988,-999,0.02,100
01/07/1988,-999,0,100
01/08/1988,-999,0,100
01/09/1988,-999,0,100
01/10/1988,-999,0,100
01/11/1988,-999,0.042,100
01/12/1988,-999,0.474,100
01/01/1989,-999,0.304,100
01/02/1989,-999,0.234,100
01/03/1989,-999,0.171,100
01/04/1989,-999,0.137,100
01/05/1989,-999,0.118,100
01/06/1989,-999,0.082,100
01/07/1989,-999,0,100
01/08/1989,-999,0,100
01/09/1989,-999,0,100
01/10/1989,-999,0,100
01/11/1989,-999,0.138,100
01/12/1989,-999,0,100
01/01/1990,-999,0.204,100
01/02/1990,-999,0.482,100
01/03/1990,-999,0.164,100
01/04/1990,-999,0.25,100
01/05/1990,-999,0.159,100
01/06/1990,-999,0.181,100
01/07/1990,-999,0.024,100
01/08/1990,-999,0,100
01/09/1990,-999,0,100
01/10/1990,-999,0,100
01/11/1990,-999,0.041,100
01/12/1990,-999,0.161,100
01/01/1991,-999,0.134,100
01/02/1991,-999,0.482,100
01/03/1991,-999,14.141,100
